BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,15600,68056.0,103179.0,HomeImp,ProfExe,7.0,0,0,263.0,1,12,37.183077798
0,7400,82412.0,91326.0,DebtCon,Mgr,19.0,0,1,317.0,1,24,37.908750185
0,30600,231344.0,284199.0,DebtCon,ProfExe,7.0,0,1,203.0,0,29,15.823900056
1,17400,54161.0,75500.0,DebtCon,Office,4.0,0,0,23.0,5,11,34.749171693
0,15900,69548.0,89775.0,DebtCon,Other,1.0,0,0,231.0,2,25,30.108317431
0,14900,60667.0,81293.0,DebtCon,Other,6.0,0,0,181.0,1,21,27.573736504
0,11900,71000.0,87000.0,DebtCon,Mgr,20.0,0,0,238.0,11,24,34.749171693
1,8300,82000.0,111000.0,DebtCon,Other,6.0,2,2,214.0,2,12,34.749171693
1,25400,136322.0,88772.0,DebtCon,ProfExe,2.0,0,5,304.0,1,27,16.644674498
0,23300,61496.0,102823.0,HomeImp,ProfExe,18.0,0,0,650.0,1,24,20.872560266
0,15300,54412.0,95123.0,DebtCon,ProfExe,6.0,0,0,134.0,2,22,35.085720684
0,11500,64799.0,64037.0,HomeImp,Other,7.0,0,0,354.0,0,7,34.355739238
0,36800,35077.0,53120.0,DebtCon,Other,7.0,0,0,69.0,6,0,34.985012561
1,6000,33600.0,88772.0,HomeImp,Other,2.0,0,0,141.0,1,20,34.749171693
0,11000,63314.0,69285.0,DebtCon,ProfExe,15.0,0,0,244.0,3,32,36.542570221
0,19200,68902.0,98737.0,DebtCon,Office,1.0,0,0,167.0,4,19,33.035075976
0,22900,41130.0,81069.0,DebtCon,ProfExe,8.0,0,0,276.0,0,19,38.501406575
0,14600,46057.0,63603.0,DebtCon,Other,7.0,0,0,107.0,2,19,41.932036627
0,11600,64143.0,78851.0,DebtCon,Office,6.0,0,3,201.0,3,29,35.795804943
0,14200,44412.0,72946.0,DebtCon,ProfExe,19.0,0,0,196.0,0,15,23.773201872
1,5000,46696.0,85202.0,HomeImp,Other,2.0,1,2,148.0,0,14,46.489874001
1,11500,62000.0,83000.0,DebtCon,Other,0.0,5,1,178.0,2,34,34.749171693
0,70500,196690.0,288512.0,DebtCon,Self,9.0,0,0,227.0,2,24,29.582300922
0,18000,62216.0,85503.0,DebtCon,Other,3.0,0,0,307.0,2,15,41.439390666
1,9300,84900.0,105798.0,DebtCon,ProfExe,2.0,0,0,42.0,1,3,26.956697896
1,16200,71530.0,88569.0,DebtCon,Mgr,14.0,0,0,267.0,0,1,35.886710153
0,7000,120000.0,175450.0,DebtCon,Other,8.0,0,0,219.0,1,20,34.749171693
0,10600,27666.0,56218.0,HomeImp,Other,3.0,0,0,250.0,0,10,39.528326336
1,8000,47823.0,63000.0,DebtCon,Other,5.0,0,0,54.0,2,18,34.749171693
0,14700,35164.0,68061.0,DebtCon,ProfExe,5.0,0,0,246.0,1,16,23.112289816
0,17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0,0,245.0,3,32,30.403203826
0,12700,79448.0,91004.0,DebtCon,Mgr,20.0,0,0,228.0,10,23,34.464302149
0,8000,45557.0,56235.0,DebtCon,Other,7.0,0,1,85.0,1,16,36.503160752
0,22400,83990.0,111096.0,DebtCon,Other,7.0,0,0,175.0,1,25,39.972731755
0,8400,84666.0,123613.0,HomeImp,Other,8.0,0,0,181.0,1,21,39.658320047
0,11100,43167.0,60209.0,DebtCon,Other,3.0,0,1,80.0,0,20,37.490798825
0,12800,64799.0,88772.0,DebtCon,Other,7.0,0,0,181.0,1,21,24.659670477
0,22300,52322.0,102958.0,DebtCon,Office,2.0,1,4,175.0,0,47,36.853084972
1,20000,86019.0,94350.0,DebtCon,Other,3.7,0,1,120.0,0,16,34.749171693
1,15100,64799.0,88772.0,DebtCon,Other,0.0,0,0,294.0,0,0,34.749171693
0,26500,23742.0,77878.0,DebtCon,Other,7.0,2,1,99.0,2,26,28.876723751
0,16300,32188.0,78914.0,HomeImp,Other,7.0,0,0,251.0,0,49,40.722196346
0,20400,38267.0,68684.0,DebtCon,Office,12.0,0,1,121.0,0,22,42.206433219
0,12000,76187.0,93100.0,DebtCon,Other,0.5,0,0,144.0,0,23,34.749171693
0,15500,96426.0,122322.0,DebtCon,Office,12.0,0,0,226.0,0,12,40.86810919
0,13300,81574.0,103760.0,HomeImp,ProfExe,6.0,0,0,119.0,0,27,24.769621931
0,6100,91704.0,114799.0,HomeImp,Office,22.0,0,0,129.0,1,12,36.746766237
0,21900,63967.0,102113.0,DebtCon,Office,10.0,2,0,107.0,2,19,36.183734398
0,11300,64799.0,66345.0,HomeImp,Other,7.0,0,0,357.0,0,6,34.601973808
0,50000,43689.0,104139.0,HomeImp,Self,9.0,0,0,219.0,2,35,38.559389057
0,11800,116742.0,137385.0,DebtCon,ProfExe,15.0,1,1,171.0,1,33,30.785003591
0,3900,102143.0,118742.0,HomeImp,Office,2.0,0,0,85.0,0,13,29.343921089
0,8600,45960.0,57473.0,DebtCon,Mgr,4.0,0,0,190.0,0,22,26.754411554
1,5000,64799.0,9100.0,HomeImp,Other,1.0,0,0,55.0,2,8,34.749171693
0,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0,0,85.0,0,13,31.344365522
0,5500,52897.0,65054.0,HomeImp,Office,20.0,0,0,189.0,0,19,20.654128896
0,33700,73877.0,124834.0,DebtCon,Mgr,10.0,0,0,68.0,0,34,25.960455093
1,13100,22422.0,34800.0,HomeImp,Office,2.6,2,0,93.0,1,3,34.749171693
1,6000,179397.0,200000.0,DebtCon,ProfExe,5.0,6,0,90.0,6,29,34.749171693
0,36100,36948.0,56236.0,DebtCon,Other,7.0,0,0,63.0,7,0,31.058018699
1,15000,54000.0,72865.0,DebtCon,Office,2.9,0,1,145.0,1,15,34.749171693
1,3000,64799.0,8800.0,HomeImp,Other,2.0,0,1,78.0,0,3,34.749171693
0,9400,57105.0,67061.0,HomeImp,Other,6.0,0,0,130.0,0,34,35.734592764
1,26500,82859.0,88772.0,HomeImp,Office,0.4,2,0,178.0,0,22,34.749171693
0,5700,49806.0,82242.0,DebtCon,Other,3.0,0,0,210.0,3,30,31.243408701
0,38100,67559.0,113024.0,DebtCon,Mgr,16.0,0,0,191.0,0,22,40.239609635
1,10000,91000.0,110000.0,DebtCon,Other,16.0,1,3,124.0,2,22,34.749171693
0,59700,39253.0,69299.0,DebtCon,Other,2.0,0,0,111.0,0,21,29.319500536
0,41100,129281.0,194500.0,DebtCon,Mgr,7.0,1,0,197.0,0,25,32.514768714
0,15800,58388.0,100944.0,HomeImp,Other,0.0,0,3,52.0,1,10,39.862520135
0,10100,72136.0,89437.0,DebtCon,Other,5.0,0,0,206.0,0,15,30.798763531
1,12600,86785.0,110400.0,DebtCon,Other,0.7,1,1,89.0,2,27,34.749171693
0,8000,82547.0,105361.0,DebtCon,ProfExe,24.0,0,0,53.0,2,13,32.160922592
0,9300,21979.0,39880.0,DebtCon,Other,3.0,0,0,181.0,1,21,38.844089335
0,18100,73356.0,86885.0,DebtCon,Other,10.0,0,0,74.0,3,12,31.571018889
0,11600,89205.0,128462.0,DebtCon,Office,10.0,0,0,128.0,0,21,37.523324709
0,14500,64799.0,30625.0,DebtCon,Other,11.0,0,0,90.0,2,9,33.474513805
0,8100,13179.0,32981.0,DebtCon,Other,7.0,0,0,181.0,1,21,31.742249284
0,10800,67740.0,108135.0,DebtCon,Office,11.0,0,0,163.0,1,12,38.383498378
0,11900,61094.0,74842.0,DebtCon,Other,12.0,0,0,250.0,0,26,29.734874071
0,27900,50988.0,81533.0,DebtCon,Office,1.0,0,0,168.0,2,18,40.620884753
0,16700,31135.0,60478.0,DebtCon,Other,14.0,0,0,105.0,0,18,39.122996804
0,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0,0,296.0,1,17,36.787305949
1,20800,70758.0,88772.0,DebtCon,Other,0.0,4,2,108.0,3,19,34.749171693
0,17500,17889.0,94453.0,DebtCon,Other,19.0,0,0,244.0,2,41,35.744770886
0,50200,46670.0,102264.0,HomeImp,Self,9.0,0,0,211.0,3,35,38.680519709
0,14700,65660.0,81937.0,DebtCon,Office,2.0,0,0,107.0,1,19,25.197806875
0,37900,150044.0,202894.0,HomeImp,ProfExe,5.0,0,0,156.0,0,30,36.311407672
0,20900,133213.0,174787.0,DebtCon,Mgr,26.0,1,4,332.0,1,27,32.346398825
0,13100,58039.0,68558.0,HomeImp,Other,29.0,1,2,185.0,1,23,37.347348766
0,13500,68262.0,93841.0,HomeImp,Office,26.0,0,0,160.0,1,14,40.752980373
0,23700,93734.0,98099.0,HomeImp,Other,8.0,0,0,181.0,1,21,30.020087994
0,25000,42632.0,71000.0,DebtCon,Other,24.0,1,1,285.0,1,30,34.749171693
0,13100,70368.0,87407.0,DebtCon,Other,2.0,0,0,233.0,3,26,29.66798564
0,19000,57429.0,86250.0,DebtCon,Office,5.0,0,0,176.0,1,16,34.749171693
1,17000,170636.0,188899.0,DebtCon,Other,1.0,4,0,67.0,1,13,44.751572195
0,13000,64799.0,28981.0,HomeImp,Other,28.0,0,0,204.0,0,4,25.740930695
0,19700,23921.0,134867.0,DebtCon,Other,9.0,0,0,374.0,0,10,38.865655196
0,26200,72648.0,123582.0,DebtCon,Office,0.0,1,0,331.0,0,23,37.545837379
0,25000,19600.0,71000.0,DebtCon,Other,7.0,2,2,93.0,2,26,34.749171693
0,20900,51960.0,105524.0,DebtCon,Office,2.0,0,3,180.0,0,47,37.179602413
1,17200,62108.0,88772.0,DebtCon,Office,21.0,0,0,174.0,1,21,34.538925374
0,19500,105000.0,138375.0,DebtCon,Office,12.0,0,2,219.0,0,25,34.749171693
0,2000,64536.0,87400.0,DebtCon,Mgr,2.5,0,0,147.0,0,24,34.749171693
1,13500,83673.0,109000.0,HomeImp,Mgr,2.3,0,1,238.0,3,57,34.749171693
0,24900,134427.0,169444.0,DebtCon,Other,7.0,1,0,202.0,0,19,35.349211904
0,16500,64799.0,42894.0,HomeImp,Other,1.0,0,0,331.0,0,8,26.895804457
0,11500,29281.0,37717.0,HomeImp,Mgr,15.0,0,0,62.0,0,9,30.702428546
0,17000,86000.0,119600.0,DebtCon,ProfExe,12.0,0,1,137.0,1,25,34.749171693
0,15400,30703.0,57184.0,HomeImp,Other,10.0,0,0,123.0,0,10,18.150902154
0,5300,50934.0,62957.0,HomeImp,Office,21.0,0,0,197.0,0,20,19.350505633
0,17000,96065.0,116416.0,DebtCon,Other,14.0,0,0,126.0,2,8,34.756185805
0,20700,41000.0,65000.0,DebtCon,Other,26.0,0,0,305.0,3,32,34.749171693
0,53900,64799.0,91309.0,HomeImp,Other,7.0,0,0,350.0,0,6,22.061329914
1,4500,39000.0,66000.0,HomeImp,Other,1.0,0,0,170.0,1,19,34.749171693
0,18500,64799.0,94125.0,DebtCon,Other,7.0,1,0,179.0,0,11,30.931410217
0,10700,48322.0,64383.0,DebtCon,Other,0.0,1,0,185.0,2,12,28.030801551
0,20200,64799.0,72469.0,HomeImp,Office,8.0,0,0,120.0,2,5,20.505771156
0,18600,15243.0,172611.0,HomeImp,Mgr,25.0,0,0,73.0,2,21,29.095882796
0,13900,127259.0,194233.0,HomeImp,Office,1.0,0,1,342.0,0,16,40.107659088
0,18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0,0,87.0,0,15,33.405896838
0,12700,79898.0,101989.0,DebtCon,ProfExe,9.0,2,0,215.0,1,29,29.306071113
0,10600,47701.0,66500.0,DebtCon,Other,10.0,0,0,103.0,0,23,37.310006097
0,16700,53423.0,85685.0,HomeImp,ProfExe,5.0,0,0,109.0,0,12,28.160611312
0,29800,225481.0,290762.0,DebtCon,ProfExe,13.0,0,1,239.0,1,26,24.77798542
0,15000,96983.0,140487.0,HomeImp,ProfExe,15.0,0,0,132.0,4,21,35.348485897
0,11000,60123.0,74887.0,HomeImp,Other,3.0,0,1,242.0,2,16,37.680169764
1,16400,54818.0,74447.0,DebtCon,Office,3.0,2,3,208.0,1,50,41.95642972
0,22300,64799.0,22399.0,DebtCon,ProfExe,5.0,0,0,97.0,1,18,22.196624712
0,22400,74553.0,102373.0,DebtCon,Other,18.0,0,0,207.0,1,12,40.848022817
1,39500,64799.0,50000.0,DebtCon,Other,7.0,0,0,52.0,0,14,34.749171693
1,30800,147577.0,187129.0,DebtCon,Office,11.0,0,0,294.0,0,0,42.362252638
0,27700,141930.0,182516.0,DebtCon,ProfExe,0.0,0,0,236.0,2,19,41.958813501
0,20400,29985.0,54038.0,DebtCon,ProfExe,15.0,0,0,178.0,1,20,35.554303677
0,9400,109991.0,125146.0,DebtCon,Self,7.0,0,1,172.0,0,18,34.813468594
0,21500,135899.0,186976.0,DebtCon,ProfExe,18.0,0,0,227.0,1,24,42.660677489
1,20500,25984.0,95541.0,DebtCon,Other,28.0,1,5,248.0,0,21,17.805848892
0,15400,7839.0,48276.0,DebtCon,ProfExe,4.0,0,0,315.0,0,16,18.301959465
0,10200,61179.0,69591.0,DebtCon,Other,18.0,0,0,149.0,1,11,34.472204606
0,18600,64799.0,95085.0,DebtCon,Other,7.0,0,0,176.0,1,10,32.250915334
0,27500,131269.0,211014.0,DebtCon,ProfExe,10.0,0,0,234.0,2,26,18.735147443
0,18400,41730.0,59750.0,DebtCon,Other,6.0,1,0,110.0,1,10,27.911845443
0,7900,64799.0,37125.0,HomeImp,Other,7.0,0,0,285.0,1,12,29.413549764
0,17300,65444.0,91244.0,DebtCon,ProfExe,8.0,0,0,202.0,0,19,21.573385223
1,25900,64799.0,88772.0,DebtCon,Other,20.0,0,2,191.0,0,22,31.16238948
1,4000,64799.0,80609.0,HomeImp,Other,1.5,0,2,127.0,3,12,34.749171693
0,22000,81668.0,123978.0,DebtCon,Other,8.0,0,0,285.0,1,16,37.417108014
1,4000,26572.0,31960.0,HomeImp,Office,11.0,0,0,118.0,0,8,41.286491948
1,15000,83000.0,114000.0,DebtCon,ProfExe,18.0,0,0,207.0,0,27,34.749171693
0,36300,142395.0,195120.0,DebtCon,ProfExe,22.0,0,0,185.0,0,22,38.355094886
0,16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0,0,234.0,1,23,37.324711324
1,10000,36000.0,68800.0,DebtCon,Other,13.0,0,0,119.0,6,15,34.749171693
0,9400,71600.0,99682.0,DebtCon,Other,16.0,1,0,159.0,4,16,25.607228233
1,20200,82181.0,119535.0,DebtCon,Office,41.0,0,0,105.0,3,28,52.734860612
0,14300,89984.0,121189.0,HomeImp,Mgr,4.0,0,2,138.0,0,25,41.613325222
0,10800,89139.0,122571.0,HomeImp,Other,8.0,0,0,181.0,1,21,40.780527152
0,22500,64799.0,24811.0,DebtCon,ProfExe,7.0,0,0,98.0,1,19,19.472272471
0,41200,99653.0,157923.0,DebtCon,Other,14.0,0,1,213.0,3,30,40.908479949
0,78400,13900.0,102910.0,HomeImp,Other,27.0,0,1,138.0,0,14,34.749171693
0,16000,90900.0,152300.0,HomeImp,ProfExe,5.0,0,0,102.0,0,17,34.749171693
0,20500,87892.0,136867.0,DebtCon,Other,10.0,0,0,97.0,3,15,40.162919392
0,9100,50606.0,58822.0,DebtCon,Other,11.0,0,0,90.0,0,22,36.302409222
0,17900,110332.0,130756.0,DebtCon,Other,2.0,0,1,289.0,1,47,41.946375198
0,13000,61865.0,72045.0,DebtCon,ProfExe,0.0,0,0,173.0,2,34,42.565582285
0,25500,73083.0,126995.0,DebtCon,Office,1.0,0,0,289.0,1,24,37.316207652
0,26600,140561.0,208775.0,HomeImp,ProfExe,5.0,0,0,198.0,1,27,36.878389116
0,16500,51758.0,138693.0,DebtCon,Other,2.0,0,0,283.0,5,43,39.716770715
0,8700,43759.0,50070.0,HomeImp,Mgr,19.0,1,1,219.0,0,17,34.058146802
0,28900,91683.0,127833.0,DebtCon,ProfExe,0.0,1,0,187.0,3,37,33.168756851
0,8600,78579.0,93697.0,DebtCon,Other,0.0,0,0,115.0,1,10,33.837202699
1,23800,9124.0,41900.0,DebtCon,Other,28.0,0,2,121.0,1,16,34.749171693
0,30500,10952.0,65166.0,DebtCon,Other,0.0,0,0,92.0,1,6,37.692624384
0,12400,25805.0,31414.0,DebtCon,Other,2.0,0,0,181.0,1,21,38.237225598
0,11800,98877.0,110250.0,DebtCon,Other,18.0,0,2,196.0,1,16,36.871699423
0,18700,99003.0,162566.0,DebtCon,Other,7.0,1,2,252.0,4,23,39.209039167
1,15000,62100.0,40000.0,DebtCon,ProfExe,1.0,0,0,112.0,2,13,34.749171693
0,24000,43427.0,68308.0,DebtCon,Other,25.0,0,0,303.0,2,31,34.871855162
0,20600,35530.0,105838.0,HomeImp,Other,7.0,0,0,106.0,0,15,32.093866518
0,24700,77022.0,112172.0,DebtCon,Mgr,9.0,0,1,307.0,2,28,30.120041947
0,12700,72760.0,83604.0,DebtCon,Office,6.0,2,3,190.0,3,29,37.368560459
0,11500,77143.0,86862.0,DebtCon,ProfExe,8.0,0,1,165.0,1,12,39.449692717
0,13000,80277.0,106799.0,DebtCon,Other,3.0,0,0,67.0,2,14,37.297772993
1,5900,106650.0,88772.0,DebtCon,Mgr,1.0,0,6,251.0,4,23,34.749171693
1,7300,58671.0,87975.0,HomeImp,Mgr,3.0,0,0,74.0,1,16,34.749171693
0,34800,139519.0,195663.0,DebtCon,ProfExe,22.0,0,0,183.0,0,22,36.955917364
1,26000,79714.0,88772.0,DebtCon,ProfExe,1.0,0,4,126.0,0,23,34.749171693
0,7900,64799.0,71519.0,HomeImp,Office,0.0,0,0,56.0,0,4,38.375091295
1,12600,68800.0,86000.0,DebtCon,Mgr,3.0,2,1,203.0,8,26,34.749171693
0,20600,147855.0,125839.0,DebtCon,ProfExe,4.0,1,0,97.0,3,34,29.697506653
0,6000,69876.0,94394.07,HomeImp,Other,0.0,0,1,180.0,0,32,34.749171693
1,22300,75600.0,102000.0,DebtCon,Mgr,5.0,0,1,65.0,2,28,34.749171693
0,12300,64799.0,50530.0,HomeImp,Mgr,5.0,0,0,164.0,1,9,20.02628441
0,23600,56023.0,83659.0,DebtCon,Mgr,5.0,0,0,268.0,2,25,32.200781329
0,19800,73557.0,95770.0,DebtCon,Mgr,0.0,0,0,70.0,0,17,25.596617373
0,5900,64799.0,51189.0,HomeImp,Other,1.0,0,0,294.0,0,0,12.749180645
0,10000,80000.0,107900.0,HomeImp,ProfExe,12.0,0,2,177.0,0,28,34.749171693
0,13700,88654.0,114011.0,HomeImp,Mgr,10.0,0,0,250.0,0,25,30.971730126
0,20300,90048.0,129230.0,DebtCon,ProfExe,13.0,0,1,135.0,0,25,30.236554055
1,13800,35807.0,40700.0,DebtCon,Other,1.0,0,0,91.0,1,17,34.749171693
0,27000,45482.0,77000.0,DebtCon,Office,0.8,0,0,164.0,3,19,34.749171693
1,2300,37626.0,46200.0,HomeImp,Other,3.0,0,1,122.0,1,14,34.749171693
0,18700,87958.0,114696.0,DebtCon,Other,20.0,0,0,302.0,0,17,24.415219692
1,15000,37624.0,60562.0,DebtCon,Other,7.0,0,1,187.0,7,26,34.749171693
0,39300,27324.0,73924.0,DebtCon,ProfExe,6.0,0,0,190.0,1,18,25.053533525
0,12700,58606.0,83010.0,DebtCon,Other,1.0,0,0,125.0,3,11,35.999610723
1,8000,63152.0,88772.0,DebtCon,Other,9.0,1,1,133.0,1,26,34.749171693
0,16000,98338.0,115759.0,DebtCon,Other,8.0,0,0,296.0,1,19,30.062735712
1,13800,97778.0,116814.0,DebtCon,Other,15.0,1,3,121.0,1,22,23.20471329
0,5300,60826.0,80826.0,HomeImp,Mgr,10.0,0,1,213.0,0,25,38.591494028
0,14100,86996.0,108452.0,HomeImp,Other,19.0,0,0,135.0,4,24,29.778946076
0,20400,81823.0,114832.0,DebtCon,Mgr,18.0,0,0,234.0,4,31,35.205818844
0,16000,64799.0,33382.0,DebtCon,Other,13.0,1,0,85.0,1,9,33.720783378
0,22200,125703.0,162648.0,DebtCon,Office,3.0,0,0,374.0,1,51,37.584358941
0,13100,48153.0,70059.0,DebtCon,Other,11.0,0,0,243.0,0,18,30.893118223
0,18100,81916.0,104048.0,DebtCon,Other,0.0,0,0,154.0,0,18,33.678025773
0,7900,41935.0,53543.0,DebtCon,Office,8.0,0,0,204.0,1,22,31.491686795
0,11400,66491.0,89553.0,DebtCon,Other,4.0,0,0,213.0,0,16,31.120132652
0,18900,154563.0,198790.0,DebtCon,Other,7.0,0,0,143.0,1,15,29.47261446
0,36300,26662.0,70000.0,DebtCon,ProfExe,5.0,0,0,191.0,2,18,34.749171693
1,22000,74200.0,109800.0,DebtCon,ProfExe,1.0,1,0,318.0,4,42,34.749171693
1,50000,38000.0,88772.0,DebtCon,ProfExe,26.0,7,6,150.0,0,25,34.749171693
0,22900,18059.0,57109.0,DebtCon,Other,26.0,0,1,213.0,0,24,25.547010323
0,21500,100727.0,146904.0,HomeImp,ProfExe,11.0,0,0,153.0,1,23,34.965962753
0,17200,99204.0,119490.0,DebtCon,Other,9.0,0,0,296.0,1,18,30.3013654
0,19400,53000.0,82800.0,DebtCon,Other,18.0,0,0,207.0,1,22,34.749171693
0,12600,55415.0,74307.0,HomeImp,Other,29.0,1,2,199.0,0,23,36.837741045
0,13500,40023.0,67357.0,DebtCon,Mgr,7.0,0,0,181.0,1,21,38.319425851
0,32000,35219.0,76888.0,DebtCon,Other,9.0,0,1,110.0,2,23,32.364212626
0,25100,137489.0,168216.0,DebtCon,Other,7.0,1,0,211.0,1,20,34.767948845
1,22500,60700.0,91000.0,DebtCon,Self,13.0,0,0,145.0,6,29,34.749171693
0,41800,363737.0,469748.0,HomeImp,ProfExe,4.0,0,0,328.0,4,14,43.80929207
0,16400,100014.0,122281.0,DebtCon,ProfExe,0.0,0,0,123.0,0,30,34.936673908
0,18900,127559.0,154545.0,DebtCon,Mgr,7.0,0,0,217.0,0,18,36.915878204
0,18800,70102.0,99841.0,HomeImp,ProfExe,10.0,0,0,68.0,0,16,32.853794362
0,5000,64799.0,65400.0,HomeImp,Office,1.5,0,0,52.0,0,4,34.749171693
0,13300,74609.0,115056.0,DebtCon,Other,6.0,0,0,77.0,2,14,36.869212637
0,5000,70470.0,77908.0,DebtCon,Other,5.0,0,0,181.0,1,21,34.749171693
0,32000,232000.0,36300.0,DebtCon,Mgr,3.0,0,2,206.0,3,50,34.749171693
0,32300,195243.0,294372.0,DebtCon,Other,27.0,0,0,150.0,0,22,39.072775661
0,17000,97438.0,158780.0,DebtCon,Mgr,0.0,0,0,211.0,1,18,38.796749949
0,19600,49984.0,84519.0,DebtCon,Other,12.0,0,0,93.0,0,10,7.6140654223
0,17000,118822.0,208429.0,DebtCon,Other,3.0,0,0,207.0,0,16,25.87399085
1,15000,73500.0,105000.0,DebtCon,Other,1.0,0,2,206.0,2,25,34.749171693
0,18600,38674.0,63641.0,HomeImp,Other,23.0,0,0,245.0,0,13,25.180989842
0,21000,63405.0,86804.0,DebtCon,Office,5.0,0,1,157.0,1,15,37.433784588
1,12500,62000.0,102600.0,HomeImp,Other,10.0,2,6,226.0,4,42,34.749171693
1,27500,137900.0,184000.0,DebtCon,Office,10.0,0,0,294.0,0,0,34.749171693
1,72300,64799.0,85000.0,DebtCon,Other,1.0,0,0,117.0,9,23,34.749171693
0,26400,220432.0,283978.0,HomeImp,ProfExe,6.0,1,5,480.0,1,56,33.714239099
0,48200,93127.0,159179.0,DebtCon,Other,16.0,0,0,216.0,8,19,38.128228035
1,25000,122000.0,151200.0,DebtCon,Office,1.0,1,6,262.0,3,30,34.749171693
0,51300,64799.0,85255.0,HomeImp,Self,10.0,0,0,167.0,0,22,26.572625015
0,36100,94801.0,146627.0,DebtCon,Other,11.0,0,0,64.0,1,36,40.234871193
1,7500,12115.0,35910.0,HomeImp,Office,13.0,3,6,235.0,0,24,24.662276673
1,21500,84048.0,115705.0,DebtCon,ProfExe,10.0,1,1,122.0,1,30,49.379729141
1,11000,66400.0,81500.0,DebtCon,Other,9.5,0,0,215.0,0,65,34.749171693
1,39300,64799.0,62158.0,DebtCon,Other,0.0,0,0,239.0,1,14,1.0289309682
1,8500,30077.0,42770.0,DebtCon,Office,0.25,0,0,89.0,0,10,34.749171693
0,15900,68304.0,92271.0,DebtCon,Other,1.0,1,2,113.0,2,25,32.881846931
0,4500,66127.0,79087.0,HomeImp,Other,4.0,1,0,81.0,0,15,40.70530876
1,8000,86804.0,113000.0,DebtCon,Other,7.0,1,3,145.0,1,20,34.749171693
0,22900,61067.0,96306.0,DebtCon,Other,5.0,0,0,229.0,1,20,36.134959463
0,9500,35019.0,52710.0,DebtCon,Other,12.0,0,0,242.0,0,31,38.208667839
0,30900,230978.0,291013.0,DebtCon,ProfExe,12.0,0,1,268.0,1,26,26.248190692
0,5500,43486.0,81600.0,DebtCon,Other,4.0,0,0,216.0,4,30,34.749171693
0,10500,13694.0,87580.0,DebtCon,Other,8.0,0,0,259.0,0,14,20.260198049
1,7000,64799.0,96783.0,HomeImp,Other,20.0,0,0,181.0,1,21,40.730315337
0,31800,125864.0,175163.0,DebtCon,Mgr,12.0,0,0,174.0,2,28,40.584811501
0,32000,42478.0,85942.0,DebtCon,Other,7.0,0,0,278.0,0,16,40.257221713
0,21600,77139.0,185494.0,DebtCon,Other,11.0,0,0,358.0,0,17,33.167431222
0,5400,68625.0,82304.0,DebtCon,Sales,2.0,0,0,137.0,0,30,32.05002349
0,8600,14762.0,66271.0,HomeImp,Office,25.0,0,0,318.0,1,13,42.276634205
0,8000,64799.0,49000.0,HomeImp,Other,11.0,1,0,310.0,2,13,34.749171693
0,26600,49610.0,78355.0,DebtCon,Other,23.0,0,0,279.0,0,30,39.529903612
0,19000,165988.0,217000.0,DebtCon,Office,13.0,0,0,214.0,1,32,34.749171693
0,21000,67657.0,100606.0,HomeImp,Other,5.0,0,0,225.0,1,12,31.04430422
0,22400,69774.0,107601.0,DebtCon,Mgr,2.0,1,4,248.0,5,23,40.962995121
0,41600,64799.0,53078.0,DebtCon,Other,7.0,6,0,109.0,9,20,26.989440229
0,23200,40905.0,81651.0,DebtCon,ProfExe,6.0,0,0,274.0,0,19,40.109442513
0,18500,14111.0,71628.0,DebtCon,Office,7.0,0,0,247.0,0,22,39.611541723
0,25600,196689.0,247025.0,DebtCon,Other,8.0,0,0,105.0,1,25,42.670275302
0,14100,51723.0,77207.0,DebtCon,ProfExe,21.0,0,0,200.0,0,15,25.092147219
1,9900,23767.0,39293.0,DebtCon,Other,5.0,1,0,146.0,0,9,24.605128805
0,24300,70912.0,98353.0,DebtCon,ProfExe,9.0,1,0,126.0,3,26,36.372531415
0,8700,76008.0,95976.0,DebtCon,ProfExe,0.0,0,0,181.0,1,21,30.022245155
0,8000,177683.0,251771.0,DebtCon,Sales,7.0,0,0,139.0,0,22,39.735448824
0,18700,93210.0,109980.0,DebtCon,ProfExe,7.0,0,0,145.0,2,20,22.496235519
0,7000,64799.0,47462.0,HomeImp,Other,7.0,1,0,103.0,3,9,36.094071425
0,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0,0,119.0,0,25,39.720488984
0,30500,124225.0,181129.0,DebtCon,Mgr,11.0,0,0,189.0,2,28,43.168391726
0,16500,56500.0,80000.0,DebtCon,Other,2.0,0,0,308.0,3,16,34.749171693
0,12600,84933.0,110253.0,DebtCon,ProfExe,8.0,0,0,192.0,1,37,40.845077791
0,23500,18989.0,51607.0,DebtCon,Other,26.0,0,1,207.0,0,24,27.551408817
0,12000,84172.0,123415.0,DebtCon,Office,9.0,0,0,139.0,1,21,38.582669884
0,16300,56075.0,88870.0,DebtCon,ProfExe,11.0,0,0,193.0,1,16,24.689293685
1,10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0,4,88.0,2,13,36.395148149
0,4400,53969.0,63869.0,DebtCon,ProfExe,7.0,0,3,162.0,0,30,23.581079239
